time,open,high,low,close,tick_volume,spread,real_volume
2025.01.16 00:00,100506.91,100903.06,99142.68,99465.92,56690,2880,0
2025.01.16 04:00,99465.93,99891.90,99298.07,99813.21,45259,2880,0
2025.01.16 08:00,99813.21,99831.80,98556.61,99114.13,55411,2880,0
2025.01.16 12:00,99114.13,99513.73,97267.07,99255.61,73345,2880,0
2025.01.16 16:00,99255.61,100457.63,99050.43,100414.52,64790,2880,0
2025.01.16 20:00,100414.51,100642.12,99343.40,99975.51,49986,2880,0
2025.01.17 00:00,99975.38,102131.54,99934.88,100996.42,51612,2880,0
2025.01.17 04:00,100996.42,101855.75,100878.03,101418.80,45998,2880,0
2025.01.17 08:00,101418.80,102548.29,101408.38,102185.75,50042,2880,0
2025.01.17 12:00,102185.75,104247.46,102134.08,104002.07,65416,2880,0
2025.01.17 16:00,104002.07,105882.09,103832.85,105864.15,62260,2880,0
2025.01.17 20:00,105864.15,105888.63,104078.76,104094.96,53992,2880,0
2025.01.18 00:00,104094.96,104698.23,103031.28,103540.45,52268,2880,0
2025.01.18 04:00,103540.67,103714.09,102512.46,102732.90,58832,2880,0
2025.01.18 08:00,102732.90,103831.36,102178.21,103528.20,57099,2880,0
2025.01.18 12:00,103529.51,104981.37,103041.75,104536.40,59615,2880,0
2025.01.18 16:00,104536.40,104685.68,103089.95,104336.16,59675,2880,0
2025.01.18 20:00,104336.17,104679.72,103715.83,104466.33,45371,2880,0
2025.01.19 00:00,104466.31,105409.52,103916.08,104915.74,48787,2880,0
2025.01.19 04:00,104915.74,105546.33,104146.09,105033.05,47382,2880,0
2025.01.19 08:00,105033.05,105357.09,103333.84,104248.17,62390,2880,0
2025.01.19 12:00,104248.16,105651.48,104165.45,104826.72,62964,2880,0
2025.01.19 16:00,104826.71,106195.03,104411.38,106171.46,45651,2880,0
2025.01.19 20:00,106171.45,106381.03,99474.47,101186.18,94090,2880,0
2025.01.20 00:00,101188.73,102159.41,99396.96,101730.76,94773,2880,0
2025.01.20 04:00,101730.77,109872.97,101386.31,107051.54,88475,2880,0
2025.01.20 08:00,107058.52,109174.51,107015.50,108182.59,72877,2880,0
2025.01.20 12:00,108183.45,108676.54,104414.88,104875.50,92059,2880,0
2025.01.20 16:00,104878.72,106962.91,100420.44,103607.14,118524,2880,0
2025.01.20 20:00,103607.05,104250.38,101612.44,102131.82,68698,2880,0
2025.01.21 00:00,102131.81,103177.38,99967.85,102845.90,85092,2880,0
2025.01.21 04:00,102845.55,102867.79,100973.56,101883.91,66564,2880,0
2025.01.21 08:00,101883.90,103937.23,101624.14,103714.33,63647,2880,0
2025.01.21 12:00,103714.34,105314.16,102751.87,103891.48,79319,2880,0
2025.01.21 16:00,103892.98,107298.98,103743.01,107069.97,79643,2880,0
2025.01.21 20:00,107069.97,107260.19,105457.54,106169.81,60907,2880,0
2025.01.22 00:00,106169.81,106455.99,105481.35,105659.88,52765,2880,0
2025.01.22 04:00,105659.88,105995.33,105050.87,105066.02,49641,2880,0
2025.01.22 08:00,105066.37,105455.12,104615.39,105101.03,51924,2880,0
2025.01.22 12:00,105101.03,105588.14,103597.91,104144.75,70691,2880,0
2025.01.22 16:00,104144.76,104738.43,103264.84,104627.71,63467,2880,0
2025.01.22 20:00,104627.96,104834.17,103565.02,103651.28,47504,2880,0
2025.01.23 00:00,103651.28,103758.68,101976.66,102325.73,57721,2880,0
2025.01.23 04:00,102325.73,102862.91,101436.00,102589.55,54015,2880,0
2025.01.23 08:00,102589.55,102595.65,101164.91,101886.45,52009,2900,0
