ticket,time,date,hour,symbol,dir,comment,signal_type,lot,pos_mult,entry,initial_sl,tp,exit,reason,exit_signal,risk,r,duration_min,mods,max_lock_r,bounce_sec,bounce_ob,confirm_pos,touch,confirm,close_time,stage,ob_age,strength,score,ds,fresh,cont,h1,deep,htf,risk_atr,spread_risk,peak_r,raw_peak_r,dtp_peak_r,giveback_r,bars_held,last_sl,be,trail,partial,dtp_partial,rev,addon,pnl_proxy
466,2026-05-11 01:05:34,2026-05-11,1,XAUUSDm,sell,WT V11XAU S x2.4,ob,0.01,,4696.995,4698.052,4693.823,4698.256,SL,sl,1.056999999999789,-1.1929990539268436,0.017,0,,1,0.185,-0.905,4697.715,4697.391,2026-05-11 01:05:35,,,,,,,,,,,,,,,,,,,,,,,,,-0.01261000000000422
468,2026-05-11 01:06:00,2026-05-11,1,XAUUSDm,sell,WT V11XAU S x2.4,ob,0.01,,4697.722,4699.454,4692.527,4697.177,SL,sl,1.731999999999971,0.3146651270208325,0.1,0,,0,0.237,-1.299,4698.498,4698.082,2026-05-11 01:06:06,,,,,,,,,,,,,,,,,,,,,,,,,0.005450000000000728
470,2026-05-11 01:07:01,2026-05-11,1,XAUUSDm,sell,WT V11XAU S x1.8,ob,0.01,,4696.742,4699.358,4688.893,4695.757,SL,sl,2.6159999999999854,0.3765290519879922,1.267,0,,1,0.207,-0.761,4697.502,4697.138,2026-05-11 01:08:17,,,,,,,,,,,,,,,,,,,,,,,,,0.009850000000005821
472,2026-05-11 01:08:44,2026-05-11,1,XAUUSDm,sell,WT V11XAU S x1.8,ob,0.01,,4696.555,4699.327,4688.239,4695.456,SL,sl,2.7719999999999345,0.3964646464647136,0.267,0,,0,0.193,-0.634,4697.253,4696.915,2026-05-11 01:09:00,,,,,,,,,,,,,,,,,,,,,,,,,0.010990000000001601
474,2026-05-11 01:11:00,2026-05-11,1,XAUUSDm,sell,WT V11XAU S x1.8,ob,0.01,,4684.504,4686.684,4677.963,4686.711,SL,sl,2.180000000000291,-1.0123853211009357,0.033,0,,0,0.381,-1.012,4685.36,4684.864,2026-05-11 01:11:02,,,,,,,,,,,,,,,,,,,,,,,,,-0.022070000000003347
476,2026-05-11 01:13:00,2026-05-11,1,XAUUSDm,sell,WT V11XAU S x1.8,ob,0.01,,4693.278,4695.787,4685.751,4692.304,SL,sl,2.5090000000000146,0.38820247110408707,1.967,0,,2,0.222,-0.687,4693.939,4693.674,2026-05-11 01:14:58,,,,,,,,,,,,,,,,,,,,,,,,,0.009740000000001602
478,2026-05-11 01:16:51,2026-05-11,1,XAUUSDm,sell,WT V11XAU S x1.8,ob,0.01,,4693.195,4695.671,4685.767,4695.706,SL,sl,2.4760000000005675,-1.0141357027463032,0.533,0,,0,0.184,-0.618,4693.811,4693.591,2026-05-11 01:17:23,,,,,,,,,,,,,,,,,,,,,,,,,-0.02511000000000422
480,2026-05-11 01:17:27,2026-05-11,1,XAUUSDm,sell,WT V11XAU S x1.8,ob,0.01,,4696.653,4699.244,4688.88,4695.705,SL,sl,2.5909999999994398,0.3658818988809437,0.75,0,,0,0.19,-0.689,4697.346,4697.013,2026-05-11 01:18:12,,,,,,,,,,,,,,,,,,,,,,,,,0.009480000000003201
482,2026-05-11 01:19:05,2026-05-11,1,XAUUSDm,sell,WT V11XAU S x1.8,ob,0.01,,4696.261,4698.788,4688.681,4695.335,SL,sl,2.526999999999134,0.36644242184436204,1.583,0,,0,0.193,-0.487,4696.995,4696.657,2026-05-11 01:20:40,,,,,,,,,,,,,,,,,,,,,,,,,0.009260000000003857
484,2026-05-11 01:21:14,2026-05-11,1,XAUUSDm,sell,WT V11XAU S x1.8,ob,0.01,,4696.415,4698.765,4689.366,4698.848,SL,sl,2.350000000000364,-1.0353191489360067,1.333,0,,1,0.202,-0.508,4697.05,4696.695,2026-05-11 01:22:34,,,,,,,,,,,,,,,,,,,,,,,,,-0.024329999999999928
486,2026-05-11 01:31:13,2026-05-11,1,XAUUSDm,sell,WT V11XAU S x1.8,ob,0.01,,4696.399,4698.478,4690.161,4695.927,SL,sl,2.0789999999997235,0.2270322270325757,0.533,0,,0,0.204,-0.565,4697.153,4696.795,2026-05-11 01:31:45,,,,,,,,,,,,,,,,,,,,,,,,,0.004720000000006621
488,2026-05-11 01:33:15,2026-05-11,1,XAUUSDm,sell,WT V11XAU S x1.8,ob,0.01,,4696.268,4698.497,4689.58,4698.517,SL,sl,2.229000000000269,-1.0089726334677096,0.083,0,,3,0.213,-0.47,4697.002,4696.628,2026-05-11 01:33:20,,,,,,,,,,,,,,,,,,,,,,,,,-0.022489999999997963
490,2026-05-11 01:36:56,2026-05-11,1,XAUUSDm,sell,WT V11XAU S x1.8,ob,0.01,,4696.465,4698.531,4690.268,4695.723,SL,sl,2.0659999999998035,0.3591481122944142,1.083,0,,4,0.225,-0.553,4697.167,4696.773,2026-05-11 01:38:01,,,,,,,,,,,,,,,,,,,,,,,,,0.007420000000001892
492,2026-05-11 01:38:38,2026-05-11,1,XAUUSDm,sell,WT V11XAU S x2.4,ob,0.01,,4696.943,4698.555,4692.106,4696.369,SL,sl,1.61200000000008,0.3560794044668085,0.867,0,,5,0.195,-0.809,4697.565,4697.223,2026-05-11 01:39:30,,,,,,,,,,,,,,,,,,,,,,,,,0.005740000000005239
494,2026-05-11 01:41:27,2026-05-11,1,XAUUSDm,sell,WT V11XAU S x1.8,ob,0.01,,4693.306,4695.105,4687.909,4692.632,SL,sl,1.7989999999999782,0.3746525847693087,1.183,0,,0,0.197,-0.681,4693.901,4693.666,2026-05-11 01:42:38,,,,,,,,,,,,,,,,,,,,,,,,,0.006739999999999782
496,2026-05-11 01:44:13,2026-05-11,1,XAUUSDm,sell,WT V11XAU S x1.8,ob,0.01,,4693.504,4695.129,4688.63,4695.133,SL,sl,1.625,-1.0024615384614803,0.3,0,,0,0.192,-0.78,4694.013,4693.784,2026-05-11 01:44:31,,,,,,,,,,,,,,,,,,,,,,,,,-0.016289999999999055
498,2026-05-11 01:47:00,2026-05-11,1,XAUUSDm,sell,WT V11XAU S x1.8,ob,0.01,,4693.727,4695.025,4689.833,4695.19,SL,sl,1.2979999999997744,-1.1271186440677907,0.133,0,,0,0.21,-0.99,4694.285,4694.035,2026-05-11 01:47:08,,,,,,,,,,,,,,,,,,,,,,,,,-0.014629999999997381
500,2026-05-11 01:56:21,2026-05-11,1,XAUUSDm,sell,WT V11XAU S x1.8,ob,0.01,,4684.148,4685.835,4679.086,4683.544,SL,sl,1.6869999999998981,0.35803200948447284,0.683,0,,1,0.2,-0.677,4684.689,4684.428,2026-05-11 01:57:02,,,,,,,,,,,,,,,,,,,,,,,,,0.0060400000000026925
502,2026-05-11 01:58:45,2026-05-11,1,XAUUSDm,sell,WT V11XAU S x1.8,ob,0.01,,4684.046,4685.81,4678.755,4685.839,SL,sl,1.7640000000001237,-1.016439909296791,0.067,0,,1,0.233,-0.687,4684.746,4684.442,2026-05-11 01:58:49,,,,,,,,,,,,,,,,,,,,,,,,,-0.017929999999996653
504,2026-05-11 02:09:01,2026-05-11,2,XAUUSDm,sell,WT V11XAU S x1.0,ob,0.01,,4683.867,4685.917,4681.914,4685.936,SL,sl,2.050000000000182,-1.009268292682596,2.483,0,,1,0.227,-0.461,4684.443,4684.147,2026-05-11 02:11:30,,,,,,,,,,,,,,,,,,,,,,,,,-0.020689999999995053
506,2026-05-11 02:31:20,2026-05-11,2,XAUUSDm,sell,WT V11XAU S x1.6,ob,0.01,,4693.695,4695.024,4691.063,4693.027,MARKET_CLOSE,market_close,1.329000000000633,0.5026335590664764,0.283,0,,2,0.22,-1.037,4694.354,4694.091,2026-05-11 02:31:37,,,,,,,,,,,,,,,,,,,,,,,,,0.006679999999996653
508,2026-05-11 02:37:03,2026-05-11,2,XAUUSDm,sell,WT V11XAU S x1.0,ob,0.01,,4696.829,4698.566,4694.876,4698.846,SL,sl,1.73700000000008,-1.1611974668967948,0.717,0,,2,0.21,-0.744,4697.478,4697.109,2026-05-11 02:37:46,,,,,,,,,,,,,,,,,,,,,,,,,-0.020169999999998255
510,2026-05-11 06:44:21,2026-05-11,6,XAUUSDm,sell,WT V11XAU S x1.8,ob,0.01,,4675.107,4676.501,4670.926,4674.665,SL,sl,1.3940000000002328,0.3170731707316596,0.383,0,,1,0.213,-0.516,4675.595,4675.387,2026-05-11 06:44:44,,,,,,,,,,,,,,,,,,,,,,,,,0.004420000000000073
512,2026-05-11 06:48:46,2026-05-11,6,XAUUSDm,sell,WT V11XAU S x1.8,ob,0.01,,4675.351,4676.456,4672.035,4676.494,SL,sl,1.105000000000473,-1.0343891402710768,0.133,0,,4,0.2,-0.766,4675.827,4675.631,2026-05-11 06:48:54,,,,,,,,,,,,,,,,,,,,,,,,,-0.01143000000000029
514,2026-05-11 06:52:11,2026-05-11,6,XAUUSDm,sell,WT V11XAU S x2.6,ob,0.01,,4675.293,4676.451,4671.818,4676.464,SL,sl,1.1580000000003565,-1.011226252158822,0.433,0,,1,0.339,-0.707,4675.905,4675.573,2026-05-11 06:52:37,,,,,,,,,,,,,,,,,,,,,,,,,-0.011710000000002765
516,2026-05-11 07:10:04,2026-05-11,7,XAUUSDm,sell,WT V11XAU S x1.6,ob,0.01,,4675.13,4676.369,4671.412,4676.388,SL,sl,1.238999999999578,-1.0153349475385305,0.267,0,,2,0.223,-0.54,4675.628,4675.41,2026-05-11 07:10:20,,,,,,,,,,,,,,,,,,,,,,,,,-0.012579999999998108
518,2026-05-15 01:14:21,2026-05-15,1,XAUUSDm,sell,WT V11XAU S x2.4,ob,0.01,,4614.051,4617.13,4604.815,4613.017,SL,sl,3.0789999999997235,0.3358233192597119,1.5,0,,5,0.184,-0.644,4614.945,4614.359,2026-05-15 01:15:51,,,,,,,,,,,,,,,,,,,,,,,,,0.010340000000005603
520,2026-05-15 01:16:01,2026-05-15,1,XAUUSDm,sell,WT V11XAU S x2.4,ob,0.01,,4615.37,4617.011,4610.447,4617.185,SL,sl,1.6410000000005311,-1.1060329067641206,0.05,0,,1,0.22,-1.059,4616.377,4615.678,2026-05-15 01:16:04,,,,,,,,,,,,,,,,,,,,,,,,,-0.018150000000005093
522,2026-05-15 18:03:02,2026-05-15,18,XAUUSDm,buy,WT V11XAU B x1.0,ob,0.01,,4558.831,4557.499,4560.654,4558.653,MARKET_CLOSE,market_close,1.3320000000003347,-0.13363363363351266,2.817,0,,2,0.184,-0.524,4558.299,4558.523,2026-05-15 18:05:51,,,,,,,,,,,,,,,,,,,,,,,,,-0.001779999999998836
524,2026-05-18 04:25:28,2026-05-18,4,XAUUSDm,buy,WT V11XAU B x1.2,ob,0.01,,4535.939,4534.577,4537.475,4536.756,MARKET_CLOSE,market_close,1.36200000000008,0.5998531571218497,0.05,0,,0,0.193,-0.698,4535.433,4535.631,2026-05-18 04:25:31,,,,,,,,,,,,,,,,,,,,,,,,,0.008170000000000073
526,2026-05-18 04:26:51,2026-05-18,4,XAUUSDm,buy,WT V11XAU B x1.2,ob,0.01,,4536.1,4534.614,4537.636,4536.884,MARKET_CLOSE,market_close,1.4860000000007858,0.5275908479133486,0.1,0,,0,0.232,-0.541,4535.554,4535.792,2026-05-18 04:26:57,,,,,,,,,,,,,,,,,,,,,,,,,0.007839999999996508
528,2026-05-18 04:28:01,2026-05-18,4,XAUUSDm,buy,WT V11XAU B x1.2,ob,0.01,,4535.671,4534.597,4537.207,4534.51,SL,sl,1.0740000000005239,-1.0810055865917056,0.1,0,,1,0.193,-0.96,4535.165,4535.363,2026-05-18 04:28:07,,,,,,,,,,,,,,,,,,,,,,,,,-0.011610000000000582
530,2026-05-18 04:56:09,2026-05-18,4,XAUUSDm,buy,WT V11XAU B x1.2,ob,0.01,,4535.694,4534.426,4537.23,4536.369,MARKET_CLOSE,market_close,1.268000000000029,0.5323343848574581,0.083,0,,3,0.22,-0.937,4535.161,4535.386,2026-05-18 04:56:14,,,,,,,,,,,,,,,,,,,,,,,,,0.0067499999999927245
532,2026-05-18 05:01:33,2026-05-18,5,XAUUSDm,buy,WT V11XAU B x1.2,ob,0.01,,4536.12,4534.464,4537.656,4537.781,TP,tp,1.655999999999949,1.0030193236715637,0.567,0,,1,0.238,-0.521,4535.568,4535.812,2026-05-18 05:02:07,,,,,,,,,,,,,,,,,,,,,,,,,0.016610000000000583
534,2026-05-18 05:03:01,2026-05-18,5,XAUUSDm,buy,WT V11XAU B x1.7,ob,0.01,,4535.464,4534.316,4537.0,4534.306,SL,sl,1.1480000000001382,-1.0087108013939172,0.117,0,,1,0.275,-1.162,4534.874,4535.156,2026-05-18 05:03:08,,,,,,,,,,,,,,,,,,,,,,,,,-0.011580000000003565
536,2026-05-18 05:05:00,2026-05-18,5,XAUUSDm,buy,WT V11XAU B x1.7,ob,0.01,,4536.069,4534.304,4537.605,4534.255,SL,sl,1.7650000000003274,-1.027762039660039,0.5,0,,0,0.263,-0.571,4535.492,4535.761,2026-05-18 05:05:30,,,,,,,,,,,,,,,,,,,,,,,,,-0.018140000000003056
538,2026-05-19 19:38:39,2026-05-19,19,XAUUSDm,sell,WT V11XAU S x1.8,ob,0.01,,4488.425,4489.826,4484.221,4487.987,SL,sl,1.40099999999984,0.31263383297655384,2.267,0,,0,0.233,-0.493,4488.974,4488.733,2026-05-19 19:40:55,,,,,,,,,,,,,,,,,,,,,,,,,0.0043800000000010185
540,2026-05-19 19:44:12,2026-05-19,19,XAUUSDm,sell,WT V11XAU S x1.8,ob,0.01,,4488.332,4489.746,4484.09,4487.941,SL,sl,1.41399999999976,0.2765205091941991,2.117,0,,0,0.343,-0.403,4488.995,4488.64,2026-05-19 19:46:19,,,,,,,,,,,,,,,,,,,,,,,,,0.003910000000005311
542,2026-05-19 23:04:27,2026-05-19,23,XAUUSDm,sell,WT V11XAU S x1.7,ob,0.01,,4483.238,4484.644,4481.492,4483.459,MARKET_CLOSE,market_close,1.405999999999949,-0.1571834992884473,1.95,0,,1,0.323,-0.473,4483.922,4483.546,2026-05-19 23:06:24,,,,,,,,,,,,,,,,,,,,,,,,,-0.002209999999995489
544,2026-05-19 23:06:55,2026-05-19,23,XAUUSDm,sell,WT V11XAU S x1.7,ob,0.01,,4483.417,4484.626,4481.671,4483.595,MARKET_CLOSE,market_close,1.2089999999998327,-0.14722911497097455,1.517,0,,5,0.269,-0.626,4484.038,4483.725,2026-05-19 23:08:26,,,,,,,,,,,,,,,,,,,,,,,,,-0.001779999999998836
546,2026-05-19 23:08:26,2026-05-19,23,XAUUSDm,sell,WT V11XAU S x1.7,ob,0.01,,4483.385,4484.629,4481.639,4484.651,SL,sl,1.2439999999996871,-1.0176848874597588,0.333,0,,0,0.326,-0.599,4484.073,4483.693,2026-05-19 23:08:46,,,,,,,,,,,,,,,,,,,,,,,,,-0.012659999999996216
